filename,women-related target,harm_type,harm_category,rationale
img02043.jpg,woman,Non-Harmful,NULL,The meme uses a relatable scenario to express a common experience but does not target or demean women.
img02044.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,"The meme suggests that the woman's appearance is so attractive that it would lead to a water fight on a first date, implying that her beauty is excessive and potentially inappropriate."
img02045.jpg,woman,Non-Harmful,NULL,"The meme is a humorous observation about a social interaction, not targeting women for abuse."
img02046.jpg,woman,Explicit-Harm,Violence,"The meme suggests women are dangerous and violent, implying physical harm."
img02047.jpg,woman being hugged,Non-Harmful,NULL,"The meme humorously depicts a scenario where a person regrets being kind to someone, but there is no explicit or implicit harm towards the woman being hugged."
img02048.jpg,woman's appearance,Non-Harmful,NULL,The meme uses a relatable statement about financial struggles to highlight the absurdity of the situation rather than targeting the woman's appearance.
img02049.jpg,tradtional wives,Non-Harmful,NULL,The meme presents different types of traditional wives without any negative connotations.
img02050.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme suggests a sexual harassment scenario where the woman is being propositioned for liking pictures.
img02051.jpg,women,Explicit-Harm,Misogyny,"The meme promotes the idea that women are property, which is a form of dehumanization and objectification."
img02052.jpg,woman,Non-Harmful,NULL,"The meme uses a dramatic image to humorously depict a common reaction to a situation, but it does not target or demean women."
img02053.jpg,woman on death row,Non-Harmful,NULL,"The meme uses a serious topic to make a humorous observation, but it does not target or demean the woman."
img02054.jpg,woman,Implicit-Harm,Misogyny,"The meme uses a binary classification to stereotype women based on their reactions to men, promoting harmful gender roles."
img02055.jpg,woman,Non-Harmful,NULL,The meme uses a neutral expression of a woman to illustrate a relatable experience without any harmful intent.
img02056.jpg,woman,Implicit-Harm,Misogyny,The meme uses a burning background and dismissive language to stereotype women as unapproachable or difficult.
img02057.jpg,woman,Implicit-Harm,Misogyny,"The meme suggests that a woman's affection can lead to violent consequences, perpetuating harmful stereotypes about women's intentions."
img02058.jpg,women's bodies,Non-Harmful,NULL,The meme discusses various aspects of body positivity without attacking or demeaning women.
img02059.jpg,woman's appearance,Non-Harmful,NULL,"The meme humorously depicts the user's experience with catfish filters, focusing on the positive outcome rather than any negative implications towards women."
img02060.jpg,woman,Non-Harmful,NULL,"The meme is a joke about a person's priorities, not targeting the woman herself for abuse."
img02061.jpg,woman pointing,Non-Harmful,NULL,The meme uses a woman to represent Texans' strong opinion but does not target her for abuse.
img02062.jpg,woman,Non-Harmful,NULL,"The meme is a humorous observation about packing, not targeting women for abuse."
img02063.jpg,woman's pelvic floor strength,Non-Harmful,NULL,The meme humorously addresses a common experience without targeting or demeaning women.
img02064.jpg,woman,Non-Harmful,NULL,The meme quotes a statement about food quality but does not target the woman for abuse.
img02065.jpg,woman,Non-Harmful,NULL,"The meme uses a woman's reaction humorously to illustrate a common experience, without targeting or demeaning her."
img02066.jpg,feminists,Non-Harmful,NULL,"The meme uses a neutral statement to critique the term 'sexist' applied to feminists, which is a form of counter-speech rather than an attack."
img02067.jpg,women,Non-Harmful,NULL,The meme discusses gender pay inequality but does not directly harm or demean women.
img02068.jpg,woman,Implicit-Harm,Misogyny,"The meme uses a derogatory term 'vieja' (old) to describe the woman, implying ageism towards women."
img02069.jpg,woman,Non-Harmful,NULL,The meme celebrates personal freedom and mental health prioritization without targeting women for abuse.
img02070.jpg,Miss Universe contestant,Implicit-Harm,Misogyny,"The meme compares a Miss Universe contestant unfavorably to a McDonald's worker, suggesting that beauty pageants are more prestigious than low-paying jobs."
img02071.jpg,woman's grip strength,Non-Harmful,NULL,"The meme uses humor to make a point about the evolution of women's grip strength due to lack of pockets, which is not inherently harmful."
img02072.jpg,woman,Non-Harmful,NULL,The meme expresses admiration for a woman's resilience and success without any form of harm or criticism.
img02073.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a humorous image of a person with exaggerated facial features to make a joke, which is not directed at any specific harm towards women."
img02074.jpg,woman,Non-Harmful,NULL,"The meme uses humor to depict a humorous situation involving a woman, but it does not target or demean her."
img02075.jpg,woman in the dishwasher,Implicit-Harm,Misogyny,"The meme objectifies the woman by equating her presence in the dishwasher with a lack of value, implying she is merely a vessel for doing housework."
img02076.jpg,woman student,Non-Harmful,NULL,"The meme humorously depicts a student's reaction to a teacher's decision, but it does not target women for abuse."
img02077.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,The meme criticizes the woman's outfit as inappropriate for a formal dinner setting.
img02078.jpg,woman's appearance,Non-Harmful,NULL,"The meme compares the number of uses for shampoo between men and women, but does not attack the woman herself."
img02079.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by focusing on her appearance and suggesting she is attractive until she turns around.
img02080.jpg,woman shopping at Target or Home Goods,Non-Harmful,NULL,"The meme is a humorous observation about a woman's preference for shopping over family responsibilities, which is not intended to harm or demean her."
img02081.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses humor to highlight the consequences of sunburn, but it does not target women for abuse."
img02082.jpg,woman,Non-Harmful,NULL,"The meme is a humorous observation about social media engagement, not targeting women for abuse."
img02083.jpg,extremists,Non-Harmful,NULL,The meme does not target a specific group of women but rather makes a general statement about extremism.
img02084.jpg,woman,Non-Harmful,NULL,"The meme is a humorous observation about making a woman laugh, but it does not target women for abuse."
img02085.jpg,woman sitting on toilet,Non-Harmful,NULL,"The meme is a humorous observation about a friend's behavior, not targeting the woman for abuse."
img02086.jpg,abortion,Non-Harmful,NULL,The meme does not directly target women but discusses a controversial political stance related to abortion rights.
img02087.jpg,woman eating crackers,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by reducing her to a sexualized body part (eating crackers) and implying ownership over a space.
img02088.jpg,woman,Non-Harmful,NULL,The meme is a humorous observation about relationships and does not target women for abuse.
img02089.jpg,cashier,Non-Harmful,NULL,"The meme uses a humorous scenario involving a cashier, but there is no explicit or implicit harm directed towards women."
img02090.jpg,woman,Non-Harmful,NULL,The meme uses humor to depict different perceptions of a woman during menopause but does not target or demean her.
img02091.jpg,woman in a relationship,Non-Harmful,NULL,The meme uses a humorous scenario but does not explicitly harm or demean the woman.
img02092.jpg,woman,Non-Harmful,NULL,The meme is a humorous observation about financial decisions rather than targeting women for abuse.
img02093.jpg,woman,Non-Harmful,NULL,The meme uses humor to discuss various topics related to women but does not target or demean any specific woman.
img02094.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme contains a sexual proposition and derogatory language towards the woman.
img02095.jpg,woman,Implicit-Harm,Misogyny,"The meme suggests that women should be easy to please, implying that men are difficult."
img02096.jpg,women,Implicit-Harm,Misogyny,"The meme suggests that naming women is more difficult than naming video games, implying that women are less numerous or less important than video games."
img02097.jpg,woman cleaning,Non-Harmful,NULL,"The meme uses a humorous comparison to highlight the intensity of methamphetamine, but it does not target or harm the woman depicted."
img02098.jpg,Wonder Woman,Non-Harmful,NULL,"The meme uses Wonder Woman as a positive example of strength, not to attack or demean women."
img02099.jpg,woman,Non-Harmful,NULL,The meme uses a humorous scenario but does not target or demean a woman.
img02100.jpg,woman's expression,Non-Harmful,NULL,"The meme uses a woman's exaggerated facial expression to humorously depict a reaction, but it does not target or demean women."
img02101.jpg,woman's appearance,Non-Harmful,NULL,"The meme humorously comments on the difficulty of getting a good photo when someone looks attractive, without targeting the woman herself."
img02102.jpg,strong independent woman,Implicit-Harm,Misogyny,"The meme suggests that being strong and independent is equivalent to loneliness, implying that these traits are mutually exclusive and negative."
img02103.jpg,woman,Non-Harmful,NULL,"The meme uses a comparison between two women to make a humorous point about relationships, but it does not target either woman for abuse."
img02104.jpg,woman with red hair,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by focusing on her pubic hair and suggesting it is visible on soap, which is a sexualized and dehumanizing comment."
img02105.jpg,woman in the kitchen,Non-Harmful,NULL,The meme uses a humorous scenario but does not target the woman for abuse.
img02106.jpg,Dolly Parton,Non-Harmful,NULL,The meme uses Dolly Parton's image humorously but without any apparent intent to harm or demean her.
img02107.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,"The meme suggests that women should spend money on their appearance to look 'perfect', implying that their worth is tied to their looks."
img02108.jpg,woman's pregnancy,Non-Harmful,NULL,"The meme humorously suggests that even memes got pregnant in 2020, but there is no explicit or implicit harm towards women."
img02109.jpg,woman,Non-Harmful,NULL,The meme humorously expresses frustration about the day of the week without targeting or demeaning a woman.
img02110.jpg,women going to the gym,Implicit-Harm,Misogyny,"The meme criticizes women for their eating habits while exercising, implying they are not committed to fitness."
img02111.jpg,woman,Non-Harmful,NULL,"The meme is a humorous critique of a meme, not targeting women for abuse."
img02112.jpg,woman with a bruise,Explicit-Harm,Violence,"The image depicts a woman with a visible bruise, suggesting physical harm, which is directly related to the question about Congressmen and their ratings."
img02113.jpg,INTJ Female,Non-Harmful,NULL,"The meme uses a stereotype to make a humorous observation about INTJ females reacting emotionally, but it does not target them for abuse."
img02114.jpg,woman's appearance,Non-Harmful,NULL,The meme contrasts two different styles but does not demean either.
img02115.jpg,woman's appearance,Non-Harmful,NULL,The meme uses a photograph of a woman to illustrate a future scenario but does not target her for abuse.
img02116.jpg,Irish girl sunbathing,Non-Harmful,NULL,The meme is a joke about a stereotype rather than a harmful statement towards the woman.
img02117.jpg,"strong, independent woman",Implicit-Harm,Misogyny,"The meme portrays a strong, independent woman as burdened and overworked, implying she cannot handle her own strength."
img02118.jpg,Italian girls,Implicit-Harm,Misogyny,"The meme stereotypes Italian women as having only two moods, reducing them to a binary emotional state."
img02119.jpg,geeky women,Non-Harmful,NULL,"The meme praises the attractiveness of geeky women in cosplay, which is not abusive towards them."
img02120.jpg,woman,Non-Harmful,NULL,"The meme depicts a woman talking on the phone, but there is no indication of harm towards her."
img02121.jpg,girls,Implicit-Harm,Misogyny,"The meme suggests that girls are inherently unlovable, perpetuating the idea that their worth is tied to being loved."
img02122.jpg,woman wearing Wonder Woman costume,Non-Harmful,NULL,"The meme uses a humorous scenario involving a teenager's opinion about age and fashion, but it does not target women for abuse."
img02123.jpg,angry woman,Implicit-Harm,Misogyny,"The meme suggests that men are responsible for women's anger, perpetuating the idea that women's emotions are linked to men's actions, which is a form of gender-role stereotyping."
img02124.jpg,Latina woman,Implicit-Harm,Sexual-Harassment,"The meme suggests that dating a Latina woman will be sexually exciting, implying a sexual objectification of her."
img02125.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme advises the woman to be sexually available, which objectifies her and promotes sexual permissiveness."
img02126.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,"The meme compares women based on their body parts, which can be objectifying."
img02127.jpg,woman's appearance,Non-Harmful,NULL,The meme uses a humorous comparison to express frustration but does not target or demean the woman's appearance.
img02128.jpg,woman,Non-Harmful,NULL,The meme uses a relatable scenario but does not target or demean a woman.
img02129.jpg,woman's emotional response to a man crying,Implicit-Harm,Misogyny,"The meme suggests that women should not cry when a man cries, implying a gender expectation around emotional expression."
img02130.jpg,woman singing,Non-Harmful,NULL,The meme is a humorous self-reference about singing habits and does not target women for abuse.
img02131.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme uses a sexual proposition to silence the woman, which is a form of sexual harassment."
img02132.jpg,woman in a blue dress,Non-Harmful,NULL,"The meme uses a still from a movie to humorously depict a reaction, but it does not target or harm the woman visually or through text."
img02133.jpg,woman at the party,Non-Harmful,NULL,The meme is a humorous critique of someone's opinion rather than targeting the woman herself.
img02134.jpg,woman's appearance,Non-Harmful,NULL,"The image shows a woman with a bold expression, but there is no explicit or implicit harm directed towards her."
img02135.jpg,crazy woman,Implicit-Harm,Misogyny,"The meme suggests that men are responsible for making women 'crazy', implying that women's behavior is inherently linked to male influence, which is a form of gender-stereotype."
img02136.jpg,woman,Non-Harmful,NULL,"The meme uses sarcasm to mock a list of positive attributes, implying they are trivial or unimportant."
img02137.jpg,woman,Non-Harmful,NULL,"The meme is a humorous comparison between a person's personality and the astrological sign Cancer, which is not intended to harm or demean anyone."
img02138.jpg,woman's appearance,Non-Harmful,NULL,"The meme is a self-deprecating joke about laughing at one's own writing, which is not directed at a specific woman or harmful towards women in general."
img02139.jpg,woman,Implicit-Harm,Sexual-Harassment,The meme suggests a sexual interest in the woman based on her appearance.
img02140.jpg,woman,Non-Harmful,NULL,The meme uses sarcasm to critique the portrayal of cancer in movies but does not directly harm or demean the woman depicted.
img02141.jpg,woman,Implicit-Harm,Misogyny,"The meme uses a fire background and the phrase 'nah I ain't mad...' to imply that women are often angry but suppress their emotions, perpetuating the stereotype of emotional repression."
img02142.jpg,woman cleaning,Non-Harmful,NULL,"The meme is a humorous comparison between the state of a house before and after cleaning, without targeting the woman for abuse."
img02143.jpg,woman,Implicit-Harm,Misogyny,"The meme suggests that the woman's speech is regressive and backward, implying she is not modern or progressive."
img02144.jpg,women,Explicit-Harm,Misogyny,"The meme suggests that women need to learn fighting skills to protect themselves from abuse, implying they are inherently vulnerable."
img02145.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a celebrity to make a humorous statement about spending money on food and clothes but still being unhappy, which is not directed at the woman herself."
img02146.jpg,woman athlete,Explicit-Harm,Sexual-Harassment,"The meme uses a sexualized phrase 'fuck yeah bitches' to express excitement, objectifying the woman as a sexual object."
img02147.jpg,woman,Non-Harmful,NULL,The meme uses a humorous expression but does not target or demean a woman.
img02148.jpg,golf girls,Implicit-Harm,Misogyny,"The meme contrasts idealized golf images with real players, suggesting that women in golf are not as attractive or skilled as portrayed online."
img02149.jpg,woman,Implicit-Harm,Misogyny,"The meme suggests that following societal rules set by men leads to a life filled with sacrifice and regret, implying that women are often treated unfairly."
img02150.jpg,woman wearing a choker,Non-Harmful,NULL,"The meme uses a health concern to suggest that the woman's choice of choker is unhealthy, but the overall tone is neutral and does not demean her."
img02151.jpg,woman wearing a wig,Non-Harmful,NULL,"The meme is a humorous observation about a woman's decision to wear a wig, but there is no explicit or implicit harm directed towards her."
img02152.jpg,woman,Non-Harmful,NULL,"The meme uses a scene from a TV show to illustrate a narrative, but it does not target a woman for abuse."
img02153.jpg,woman,Non-Harmful,NULL,"The meme provides advice on managing anger, which is not directed at a specific woman."
img02154.jpg,woman,Non-Harmful,NULL,The meme is a humorous observation about a common situation without any harmful intent towards the woman.
img02155.jpg,zombie girlfriend,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by depicting her as a zombie with a focus on her mouth, suggesting a sexualized and dehumanizing interaction."
img02156.jpg,woman's appearance,Non-Harmful,NULL,"The meme is a humorous comparison between a psychologist's statement and a person dressed as 'Barbie Bunny', but it does not target women for abuse."
img02157.jpg,girls,Implicit-Harm,Misogyny,"The meme suggests that purchasing a car does not guarantee romantic success, implying that girls' preferences are based on superficial criteria."
img02158.jpg,woman's reaction,Non-Harmful,NULL,The meme humorously depicts a reaction but does not target or harm women.
img02159.jpg,woman's face,Non-Harmful,NULL,"The image depicts a humorous scenario involving a person's face falling off, but there is no direct harm to a woman."
img02160.jpg,woman,Non-Harmful,NULL,The meme uses a reaction image to illustrate a humorous situation but does not target or demean a woman.
img02161.jpg,woman,Implicit-Harm,Misogyny,"The meme uses hyperbolic language to describe the woman as 'crazy,' which reinforces negative stereotypes about women."
img02162.jpg,woman patient,Non-Harmful,NULL,The meme uses a humorous exchange between a patient and a doctor to critique medical professionals rather than targeting women.
img02163.jpg,Nicki Minaj,Non-Harmful,NULL,"The meme uses Nicki Minaj's image to illustrate a statement about not settling for less, which is a positive message about self-worth and ambition."
img02164.jpg,woman,Non-Harmful,NULL,The meme humorously depicts a relatable scenario without targeting or demeaning the woman.
img02165.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme explicitly states that women deserve multiple orgasms, objectifying their sexuality."
img02166.jpg,woman's appearance,Non-Harmful,NULL,The meme uses a photograph of a woman to illustrate a relatable experience but does not target her for abuse.
img02167.jpg,women,Implicit-Harm,Misogyny,"The meme suggests that treating women like objects is equivalent to treating objects like women, implying a dehumanization of women."
img02168.jpg,woman,Non-Harmful,NULL,"The meme uses a dramatic expression to humorously exaggerate a situation involving a vape cloud, but it does not target or demean the woman."
img02169.jpg,woman's age,Implicit-Harm,Misogyny,"The meme questions a woman's age in a way that implies she should change after turning 30, a common ageist stereotype."
img02170.jpg,woman,Non-Harmful,NULL,"The meme uses a humorous and exaggerated statement about a woman's attraction to nakedness, but it does not target or demean women."
img02171.jpg,woman,Non-Harmful,NULL,"The meme uses a historical painting to illustrate a humorous thought process, which is not directed at any specific gender or harmful towards women."
img02172.jpg,angry woman,Implicit-Harm,Misogyny,"The meme suggests that anger in women is a result of men's ignorance, perpetuating the idea that women's emotions are influenced by men's actions."
img02173.jpg,woman's appearance,Non-Harmful,NULL,The meme uses humor to contrast two women's appearances but does not demean either.
img02174.jpg,woman,Non-Harmful,NULL,The meme is a humorous observation about shopping desires and does not target or demean women.
img02175.jpg,woman's appearance,Non-Harmful,NULL,"The image uses a humorous comparison between bite marks and toilet damage, but there is no direct harm to the woman depicted."
img02176.jpg,woman cooking,Implicit-Harm,Misogyny,"The meme suggests that women are responsible for cleaning up after others eat, perpetuating the stereotype that women should be responsible for household chores."
img02177.jpg,woman,Non-Harmful,NULL,The meme uses a relatable scenario involving a partner to highlight a common issue without targeting the woman for abuse.
img02178.jpg,woman's hands,Implicit-Harm,Sexual-Harassment,"The meme suggests that a woman's hands around someone's neck signifies sexual interest, which is a form of sexual harassment."
img02179.jpg,women,Non-Harmful,NULL,"The meme uses Homer Simpson to humorously contrast brands' typical behavior with their exaggerated response on International Women's Day, without targeting women for abuse."
img02180.jpg,woman walking past guys,Non-Harmful,NULL,The meme humorously depicts a common social situation without any form of harm or criticism towards the woman.
img02181.jpg,woman cooking,Non-Harmful,NULL,"The meme uses a humorous scenario to make a light-hearted observation about cooking, without targeting or demeaning the woman."
img02182.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,"The meme uses a caricatured image of a woman to make a comparison between friends and bras, implying that women's appearances are often 'hard to find' and 'supportive', which can be seen as objectifying."
img02183.jpg,woman,Implicit-Harm,Misogyny,"The meme perpetuates the stereotype that women are always right, which dismisses their potential for error or misunderstanding."
img02184.jpg,women's behavior during men's day,Non-Harmful,NULL,"The meme uses humor to contrast the expected behavior of men and women during different holidays, but it does not target women for abuse."
img02185.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses humor to playfully misinterpret a thong as 'butt floss,' but there is no intent to harm or demean the woman."
img02186.jpg,woman,Non-Harmful,NULL,"The meme uses a humorous exchange between two women to make a point about reading habits, without targeting them for abuse."
img02187.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by suggesting she is only valuable for her sexual availability, which is a form of sexual harassment."
img02188.jpg,woman,Non-Harmful,NULL,The meme uses a comparison between 'Women's Romance' and 'Men's Romance' but does not explicitly harm or demean the woman.
img02189.jpg,Italian girls,Implicit-Harm,Misogyny,"The meme uses a stereotype about Italian women being unbothered by conflict, implying they are aggressive or dangerous."
img02190.jpg,woman,Explicit-Harm,Misogyny,"The meme criticizes women for causing instability in the family system, which is a form of gender-role stereotyping."
img02191.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a comparison to suggest that the woman's appearance is average, but there is no explicit harm or offensive content directed towards women."
img02192.jpg,women,Non-Harmful,NULL,The meme highlights historical progress but does not target women for abuse.
img02193.jpg,prisoners,Non-Harmful,NULL,"The meme uses historical imagery to make a point about oppression, but it does not target women for abuse."
img02194.jpg,woman character,Non-Harmful,NULL,The meme praises the character's appearance without implying any negative stereotype or attack.
img02195.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by focusing on her appearance and suggesting she is taking photos for attention.
img02196.jpg,woman wearing sunglasses,Non-Harmful,NULL,"The meme praises men who are feminists, which is a positive statement about gender equality."
img02197.jpg,woman,Non-Harmful,NULL,The meme praises qualities of a woman without demeaning her.
img02198.jpg,woman,Non-Harmful,NULL,"The meme uses a visual of a woman looking confused to critique a statement about men, but it does not directly harm or demean the woman."
img02199.jpg,woman,Non-Harmful,NULL,"The meme uses a reaction shot to humorously depict a woman's reaction to marriage proposals, but it does not target women for abuse."
img02200.jpg,woman,Non-Harmful,NULL,The meme uses a woman's expression to illustrate a point about social dynamics but does not target her for abuse.
img02201.jpg,female actors,Non-Harmful,NULL,"The image appears to be a humorous comparison of different actresses' expressions, likely meant as a playful critique rather than an attack."
img02202.jpg,woman holding a knife,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by associating her with a 'pokey-stabby' type, implying sexual aggression."
img02203.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme suggests that screaming obscenities is a cheaper alternative to therapy, implying that therapy is expensive."
img02204.jpg,woman holding coffee pot,Non-Harmful,NULL,"The meme humorously depicts a woman's need for coffee, which is a common everyday scenario and not intended to harm or stereotype women."
img02205.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by focusing on her smell, implying she is responsible for the 'weird coochie smell' in the bathroom."
img02206.jpg,woman,Implicit-Harm,Misogyny,"The meme perpetuates stereotypes about Asian women, suggesting they are exoticized and objectified."
img02207.jpg,Mexican moms,Implicit-Harm,Misogyny,"The meme stereotypes Mexican mothers as overly protective and dangerous, implying they can harm their children."
img02208.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,"The meme questions the woman's physical appearance and actions, implying judgment based on her body."
img02209.jpg,woman with blue wig,Non-Harmful,NULL,"The image appears to be a meme or a humorous context, but there is no explicit or implicit harm directed towards the woman."
img02210.jpg,women,Non-Harmful,NULL,The meme provides self-help advice but does not target women for abuse.
img02211.jpg,woman's appearance,Non-Harmful,NULL,The meme uses a suggestive image but does not explicitly harm or demean the woman.
img02212.jpg,woman,Non-Harmful,NULL,"The meme is a humorous observation about people arguing over trivial matters rather than discussing cacao powder, which is unrelated to the woman."
img02213.jpg,woman crying,Non-Harmful,NULL,The meme uses a crying woman to illustrate frustration but does not target her for abuse.
img02214.jpg,woman pretending to be on the phone,Non-Harmful,NULL,"The meme humorously depicts a common strategy to avoid harassment, which is not inherently harmful."
img02215.jpg,woman,Non-Harmful,NULL,The image appears to be a humorous meme combining unrelated elements without targeting or harming women.
img02216.jpg,woman caller,Non-Harmful,NULL,"The meme is a humorous take on a common social media behavior, not targeting the woman caller for abuse."
img02217.jpg,angry woman,Implicit-Harm,Misogyny,"The meme suggests that angry women are a result of men's actions, implying that women's anger is unjustified and linked to men's behavior."
img02218.jpg,woman taking a selfie,Non-Harmful,NULL,"The meme uses a popular reaction image to humorously depict someone's excitement over their pet doing nothing, which is not directed at the woman herself but rather the situation being described."
img02219.jpg,woman,Non-Harmful,NULL,The meme provides a health tip unrelated to gender or harmful behavior.
img02220.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme uses a vulgar sexual phrase 'FUCK ME IN THE ASS' alongside images of women, implying sexual objectification."
img02221.jpg,woman wearing sunglasses,Non-Harmful,NULL,"The meme is a motivational quote encouraging self-confidence and resilience, not targeting women for abuse."
img02222.jpg,woman during menopause,Implicit-Harm,Misogyny,"The meme uses derogatory language to describe a woman's experience during menopause, implying a negative transformation."
img02223.jpg,woman,Non-Harmful,NULL,The meme uses a humorous scenario to critique social expectations rather than targeting women for abuse.
img02224.jpg,woman in group chat,Implicit-Harm,Sexual-Harassment,"The meme suggests sharing secrets with women is a form of sexual intimacy, objectifying the woman's presence in the group chat."
img02225.jpg,woman holding sign,Non-Harmful,NULL,"The meme uses a sign to express a feminist viewpoint, which is a form of advocacy rather than an attack on women."
img02226.jpg,woman in labor,Implicit-Harm,Misogyny,"The meme compares the pain of childbirth to the mild discomfort of a cold, trivializing the severe experience of labor and implying that women's pain is exaggerated."
img02227.jpg,mother,Explicit-Harm,Character-Assassination,"The meme criticizes the woman for prioritizing drugs and men over her children, attacking her as a bad mother."
img02228.jpg,woman,Non-Harmful,NULL,"The meme uses a provocative image and text to provoke thought, not to harm or demean."
img02229.jpg,woman,Non-Harmful,NULL,The meme uses a humorous tone to critique societal behavior rather than targeting women personally.
img02230.jpg,woman at work,Non-Harmful,NULL,The meme uses a relatable scenario to express frustration but does not target or demean the woman.
img02231.jpg,woman in bikini,Non-Harmful,NULL,"The image is a humorous comparison between two individuals, but there is no explicit or implicit harm towards either person."
img02232.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by suggesting she is too large to be sat upon, implying sexual aggression."
img02233.jpg,woman,Implicit-Harm,Sexual-Harassment,"The meme suggests that women naturally speak higher-pitched when attracted to men, implying a sexual interest."
img02234.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by equating her worth to a man's physical attraction.
img02235.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by reducing her to a 'milf' (mature female) and uses sexual language to describe the interaction.
img02236.jpg,goth girlfriend,Non-Harmful,NULL,The meme uses humor to contrast modern and historical perspectives but does not target the woman for abuse.
img02237.jpg,woman,Non-Harmful,NULL,"The meme uses a scenario involving a zombie apocalypse to illustrate a man's protective behavior towards a woman, which is not intended to harm or demean her."
img02238.jpg,Betty White character,Non-Harmful,NULL,The meme uses Betty White's character to illustrate a relatable scenario without targeting her personally or implying harm.
img02239.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,"The meme uses size labels ('Small', 'Medium', 'Large', 'Extra large') to objectify women's bodies, suggesting that their worth is determined by their physical attributes."
img02240.jpg,woman scientist,Implicit-Harm,Misogyny,"The meme suggests that jokes about blonde women are simplistic and cater to men, implying a lack of intelligence in women."
img02241.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by equating her reproductive function with a commodity, suggesting she is a means to an end."
img02242.jpg,pregnant woman,Implicit-Harm,Misogyny,"The meme compares a pregnant woman unfavorably to a lightbulb, suggesting she cannot be changed like a lightbulb can be unscrewed."
img02243.jpg,conventionally attractive woman,Implicit-Harm,Sexual-Harassment,"The meme suggests that conventionally attractive women are often the targets of sexual attention, implying a stereotype of objectification."
img02244.jpg,woman eating,Non-Harmful,NULL,"The meme is a humorous observation about expectations versus reality, not targeting the woman for abuse."
img02245.jpg,woman,Non-Harmful,NULL,The meme uses a humorous scenario but does not explicitly harm or demean the woman.
img02246.jpg,woman,Non-Harmful,NULL,The meme expresses a personal struggle but does not target or demean women.
img02247.jpg,femininity,Non-Harmful,NULL,The meme uses contrasting images of traditional femininity and feminism to provoke thought but does not explicitly harm or attack women.
img02248.jpg,woman,Non-Harmful,NULL,The meme is a humorous scenario depicting a supportive interaction between two people.
img02249.jpg,woman,Non-Harmful,NULL,"The meme uses a humorous tone to motivate women, not to harm them."
img02250.jpg,woman being pushed,Non-Harmful,NULL,"The meme uses a physical altercation to humorously depict different groups of people, but there is no explicit or implicit harm towards women."
img02251.jpg,woman in a grocery store,Non-Harmful,NULL,"The meme is a playful expression of admiration, not a form of harm."
img02252.jpg,women,Implicit-Harm,Misogyny,"The meme suggests that women should stop being smarter than men to be treated as equals, implying that intelligence is a barrier to equality."
img02253.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by comparing her to a 'delicate flower', reducing her to a sexualized object."
img02254.jpg,woman,Non-Harmful,NULL,"The meme uses humor to mock a situation where a woman is overly eager to marry someone who has broken up with her, but there is no explicit or implicit harm towards women."
img02255.jpg,woman's appearance,Explicit-Harm,Misogyny,"The meme uses a derogatory term 'Nature's Chastity Belt' to criticize women's bodies, equating femininity with sexual restraint."
img02256.jpg,woman sleeping,Non-Harmful,NULL,The meme humorously contrasts expectations with reality but does not target the woman for abuse.
img02257.jpg,woman drinking,Non-Harmful,NULL,The meme uses a woman as a visual element but does not target her for abuse; it's a humorous observation about karma.
img02258.jpg,woman holding a glass,Non-Harmful,NULL,"The meme uses a historical painting to humorously depict a modern scenario, without targeting or demeaning the woman."
img02259.jpg,fat woman,Implicit-Harm,Appearance-Attack,"The meme criticizes the woman's body size, implying that she is judgmental towards others based on their appearance."
