filename,category,shaming,stereotype,objectification,violence
img03093.jpg,Appearance-Attack,1,0,0,0
img03094.jpg,Sexual-Harassment,0,1,1,0
img03095.jpg,Appearance-Attack,1,1,0,0
img03096.jpg,Appearance-Attack,1,0,0,0
img03097.jpg,Violence,0,0,0,1
img03098.jpg,Sexual-Harassment,0,0,1,0
img03099.jpg,Misogyny,0,1,0,0
img03100.jpg,Sexual-Harassment,1,0,1,0
img03101.jpg,Sexual-Harassment,1,1,1,0
img03102.jpg,Sexual-Harassment,0,1,1,0
img03103.jpg,Violence,0,0,0,1
img03104.jpg,Misogyny,0,0,0,0
img03105.jpg,Misogyny,0,1,0,0
img03106.jpg,Violence,0,1,0,1
img03107.jpg,Appearance-Attack,1,0,0,0
img03108.jpg,Violence,0,1,0,1
img03109.jpg,Violence,0,0,1,1
img03110.jpg,Sexual-Harassment,0,0,1,0
img03111.jpg,Violence,0,1,1,1
img03112.jpg,Sexual-Harassment,0,1,1,0
img03113.jpg,Violence,1,0,0,1
img03114.jpg,Misogyny,0,1,0,0
img03115.jpg,Misogyny,0,1,0,0
img03116.jpg,Misogyny,0,0,0,0
img03117.jpg,Appearance-Attack,1,1,0,0
img03118.jpg,Sexual-Harassment,0,1,1,0
img03119.jpg,Sexual-Harassment,0,1,1,0
img03120.jpg,Misogyny,0,1,0,0
img03121.jpg,Misogyny,0,0,0,0
img03122.jpg,Misogyny,0,1,0,0
img03123.jpg,Sexual-Harassment,0,1,1,0
img03124.jpg,Sexual-Harassment,0,0,1,0
img03125.jpg,Misogyny,0,1,0,0
img03126.jpg,Sexual-Harassment,1,1,1,0
img03127.jpg,Misogyny,0,1,0,0
img03128.jpg,Misogyny,0,0,0,0
img03129.jpg,Appearance-Attack,1,0,0,0
img03130.jpg,Sexual-Harassment,1,1,1,0
img03131.jpg,Misogyny,0,1,0,0
img03132.jpg,Appearance-Attack,1,1,0,0
img03133.jpg,Misogyny,0,1,0,0
img03134.jpg,Sexual-Harassment,0,0,1,0
img03135.jpg,Sexual-Harassment,1,0,1,0
img03136.jpg,Misogyny,0,1,0,0
img03137.jpg,Sexual-Harassment,1,1,1,0
img03138.jpg,Violence,0,0,0,1
img03139.jpg,Violence,0,0,1,1
img03140.jpg,Appearance-Attack,1,0,0,0
img03141.jpg,Sexual-Harassment,0,1,1,0
img03142.jpg,Sexual-Harassment,0,0,1,0
img03143.jpg,Misogyny,0,1,0,0
img03144.jpg,Appearance-Attack,1,1,0,0
img03145.jpg,Violence,0,1,1,1
img03146.jpg,Appearance-Attack,1,0,0,0
img03147.jpg,Violence,0,1,0,1
img03148.jpg,Sexual-Harassment,0,0,1,0
img03149.jpg,Sexual-Harassment,0,0,1,0
img03150.jpg,Misogyny,0,1,0,0
img03151.jpg,Violence,0,1,0,1
img03152.jpg,Misogyny,0,1,0,0
img03153.jpg,Sexual-Harassment,0,0,1,0
img03154.jpg,Sexual-Harassment,0,0,1,0
img03155.jpg,Appearance-Attack,1,0,0,0
img03156.jpg,Misogyny,0,1,0,0
img03157.jpg,Misogyny,0,0,0,0
img03158.jpg,Sexual-Harassment,1,0,1,0
img03159.jpg,Violence,0,0,0,1
img03160.jpg,Misogyny,0,1,0,0
img03161.jpg,Misogyny,0,1,0,0
img03162.jpg,Appearance-Attack,1,1,0,0
img03163.jpg,Violence,0,0,0,1
img03164.jpg,Sexual-Harassment,0,0,1,0
img03165.jpg,Appearance-Attack,1,0,0,0
img03166.jpg,Violence,0,0,0,1
img03167.jpg,Misogyny,0,1,0,0
img03168.jpg,Misogyny,0,0,0,0
img03169.jpg,Sexual-Harassment,1,1,1,0
img03170.jpg,Violence,0,0,0,1
img03171.jpg,Sexual-Harassment,0,0,1,0
img03172.jpg,Sexual-Harassment,0,0,1,0
img03173.jpg,Misogyny,0,1,0,0
img03174.jpg,Sexual-Harassment,0,1,1,0
img03175.jpg,Misogyny,0,1,0,0
img03176.jpg,Sexual-Harassment,1,1,1,0
img03177.jpg,Appearance-Attack,1,0,0,0
img03178.jpg,Sexual-Harassment,0,1,1,0
img03179.jpg,Misogyny,0,1,0,0
img03180.jpg,Violence,0,0,0,1
img03181.jpg,Misogyny,0,1,0,0
img03182.jpg,Violence,0,0,0,1
img03183.jpg,Misogyny,0,1,0,0
img03184.jpg,Violence,0,1,0,1
img03185.jpg,Violence,0,0,0,1
img03186.jpg,Sexual-Harassment,0,0,1,0
img03187.jpg,Violence,1,1,1,1
img03188.jpg,Violence,0,0,0,1
img03189.jpg,Violence,1,1,0,1
img03190.jpg,Misogyny,0,0,0,0
img03191.jpg,Sexual-Harassment,1,0,1,0
img03192.jpg,Sexual-Harassment,0,0,1,0
img03193.jpg,Misogyny,0,1,0,0
img03194.jpg,Appearance-Attack,1,1,0,0
img03195.jpg,Appearance-Attack,1,1,0,0
img03196.jpg,Sexual-Harassment,0,0,1,0
img03197.jpg,Misogyny,0,1,0,0
img03198.jpg,Sexual-Harassment,0,0,1,0
img03199.jpg,Appearance-Attack,1,0,0,0
img03200.jpg,Sexual-Harassment,0,0,1,0
img03201.jpg,Violence,0,1,0,1
img03202.jpg,Sexual-Harassment,0,0,1,0
img03203.jpg,Violence,0,0,0,1
img03204.jpg,Misogyny,0,1,0,0
img03205.jpg,Violence,1,0,0,1
img03206.jpg,Misogyny,0,1,0,0
img03207.jpg,Misogyny,0,1,0,0
img03208.jpg,Violence,0,1,0,1
img03209.jpg,Violence,0,0,0,1
img03210.jpg,Appearance-Attack,1,0,0,0
img03211.jpg,Appearance-Attack,1,0,0,0
img03212.jpg,Sexual-Harassment,1,1,1,0
img03213.jpg,Sexual-Harassment,0,0,1,0
img03214.jpg,Sexual-Harassment,1,0,1,0
img03215.jpg,Sexual-Harassment,0,0,1,0
img03216.jpg,Misogyny,0,1,0,0
img03217.jpg,Sexual-Harassment,0,1,1,0
img03218.jpg,Violence,0,0,0,1
img03219.jpg,Appearance-Attack,1,1,0,0
img03220.jpg,Violence,0,1,0,1
img03221.jpg,Violence,0,0,0,1
img03222.jpg,Appearance-Attack,1,1,0,0
img03223.jpg,Misogyny,0,1,0,0
img03224.jpg,Misogyny,0,1,0,0
img03225.jpg,Misogyny,0,1,0,0
img03226.jpg,Sexual-Harassment,0,0,1,0
img03227.jpg,Misogyny,0,1,0,0
img03228.jpg,Violence,0,1,0,1
img03229.jpg,Misogyny,0,1,0,0
img03230.jpg,Sexual-Harassment,1,1,1,0
img03231.jpg,Misogyny,0,0,0,0
img03232.jpg,Misogyny,0,1,0,0
img03233.jpg,Violence,0,1,0,1
img03234.jpg,Violence,0,1,0,1
img03235.jpg,Violence,0,1,1,1
img03236.jpg,Appearance-Attack,1,1,0,0
img03237.jpg,Sexual-Harassment,0,0,1,0
img03238.jpg,Appearance-Attack,1,0,0,0
img03239.jpg,Violence,0,0,0,1
img03240.jpg,Misogyny,0,1,0,0
img03241.jpg,Violence,0,1,1,1
img03242.jpg,Violence,0,0,0,1
img03243.jpg,Violence,0,1,0,1
img03244.jpg,Appearance-Attack,1,1,0,0
img03245.jpg,Sexual-Harassment,0,0,1,0
img03246.jpg,Misogyny,0,1,0,0
img03247.jpg,Sexual-Harassment,0,0,1,0
img03248.jpg,Misogyny,0,1,0,0
img03249.jpg,Violence,0,1,0,1
img03250.jpg,Sexual-Harassment,0,1,1,0
img03251.jpg,Sexual-Harassment,0,0,1,0
img03252.jpg,Sexual-Harassment,0,0,1,0
img03253.jpg,Misogyny,0,1,0,0
img03254.jpg,Sexual-Harassment,0,1,1,0
img03255.jpg,Appearance-Attack,1,0,0,0
img03256.jpg,Misogyny,0,1,0,0
img03257.jpg,Sexual-Harassment,0,1,1,0
img03258.jpg,Violence,0,0,0,1
img03259.jpg,Sexual-Harassment,1,1,1,0
img03260.jpg,Appearance-Attack,1,0,0,0
img03261.jpg,Violence,0,1,1,1
img03262.jpg,Sexual-Harassment,1,0,1,0
img03263.jpg,Sexual-Harassment,1,0,1,0
img03264.jpg,Sexual-Harassment,0,1,1,0
img03265.jpg,Sexual-Harassment,0,1,1,0
img03266.jpg,Violence,0,1,1,1
img03267.jpg,Violence,0,0,0,1
img03268.jpg,Misogyny,0,1,0,0
img03269.jpg,Violence,0,1,0,1
img03270.jpg,Appearance-Attack,1,1,0,0
img03271.jpg,Appearance-Attack,1,0,0,0
img03272.jpg,Sexual-Harassment,1,1,1,0
img03273.jpg,Sexual-Harassment,0,0,1,0
img03274.jpg,Sexual-Harassment,0,0,1,0
img03275.jpg,Misogyny,0,1,0,0
img03276.jpg,Violence,0,1,0,1
img03277.jpg,Misogyny,0,1,0,0
img03278.jpg,Sexual-Harassment,0,1,1,0
img03279.jpg,Appearance-Attack,1,1,0,0
img03280.jpg,Violence,0,1,0,1
img03281.jpg,Sexual-Harassment,0,1,1,0
img03282.jpg,Misogyny,0,1,0,0
img03283.jpg,Sexual-Harassment,0,0,1,0
img03284.jpg,Appearance-Attack,1,1,0,0
img03285.jpg,Sexual-Harassment,0,0,1,0
img03286.jpg,Misogyny,0,1,0,0
img03287.jpg,Sexual-Harassment,0,0,1,0
img03288.jpg,Sexual-Harassment,0,0,1,0
img03289.jpg,Misogyny,0,0,0,0
img03290.jpg,Misogyny,0,1,0,0
img03291.jpg,Misogyny,0,1,0,0
img03292.jpg,Sexual-Harassment,1,1,1,0
img03293.jpg,Misogyny,0,1,0,0
img03294.jpg,Sexual-Harassment,0,1,1,0
img03295.jpg,Violence,0,1,0,1
img03296.jpg,Misogyny,0,1,0,0
img03297.jpg,Appearance-Attack,1,0,0,0
img03298.jpg,Sexual-Harassment,0,0,1,0
img03299.jpg,Appearance-Attack,1,0,0,0
img03300.jpg,Violence,0,1,0,1
img03301.jpg,Sexual-Harassment,0,1,1,0
img03302.jpg,Violence,0,0,0,1
img03303.jpg,Misogyny,0,1,0,0
img03304.jpg,Sexual-Harassment,0,0,1,0
img03305.jpg,Misogyny,0,1,0,0
img03306.jpg,Violence,0,1,1,1
img03307.jpg,Sexual-Harassment,0,0,1,0
img03308.jpg,Misogyny,0,1,0,0
img03309.jpg,Sexual-Harassment,0,1,1,0
img03310.jpg,Sexual-Harassment,0,1,1,0
img03311.jpg,Violence,0,1,0,1
img03312.jpg,Misogyny,0,1,0,0
img03313.jpg,Misogyny,0,1,0,0
img03314.jpg,Appearance-Attack,1,0,0,0
img03315.jpg,Sexual-Harassment,0,1,1,0
img03316.jpg,Misogyny,0,1,0,0
img03317.jpg,Sexual-Harassment,0,0,1,0
img03318.jpg,Sexual-Harassment,0,1,1,0
img03319.jpg,Sexual-Harassment,1,1,1,0
img03320.jpg,Appearance-Attack,1,1,0,0
img03321.jpg,Violence,0,1,0,1
img03322.jpg,Appearance-Attack,1,0,0,0
img03323.jpg,Sexual-Harassment,0,0,1,0
img03324.jpg,Sexual-Harassment,1,1,1,0
img03325.jpg,Violence,0,1,1,1
img03326.jpg,Sexual-Harassment,1,1,1,0
img03327.jpg,Sexual-Harassment,0,0,1,0
img03328.jpg,Violence,0,1,0,1
img03329.jpg,Sexual-Harassment,0,0,1,0
img03330.jpg,Violence,0,0,1,1
img03331.jpg,Sexual-Harassment,0,0,1,0
img03332.jpg,Sexual-Harassment,1,1,1,0
img03333.jpg,Sexual-Harassment,0,1,1,0
img03334.jpg,Appearance-Attack,1,1,0,0
img03335.jpg,Sexual-Harassment,0,0,1,0
img03336.jpg,Sexual-Harassment,1,1,1,0
img03337.jpg,Sexual-Harassment,1,0,1,0
img03338.jpg,Misogyny,0,0,0,0
img03339.jpg,Appearance-Attack,1,1,0,0
img03340.jpg,Sexual-Harassment,0,0,1,0
img03341.jpg,Sexual-Harassment,0,1,1,0
img03342.jpg,Violence,1,0,1,1
img03343.jpg,Sexual-Harassment,0,0,1,0
img03344.jpg,Violence,1,1,1,1
img03345.jpg,Sexual-Harassment,1,0,1,0
img03346.jpg,Appearance-Attack,1,1,0,0
img03347.jpg,Violence,0,0,0,1
img03348.jpg,Misogyny,0,1,0,0
img03349.jpg,Misogyny,0,1,0,0
img03350.jpg,Misogyny,0,1,0,0
img03351.jpg,Violence,0,1,1,1
img03352.jpg,Violence,0,0,0,1
img03353.jpg,Sexual-Harassment,0,0,1,0
img03354.jpg,Misogyny,0,1,0,0
img03355.jpg,Sexual-Harassment,1,1,1,0
img03356.jpg,Misogyny,0,1,0,0
img03357.jpg,Sexual-Harassment,0,0,1,0
img03358.jpg,Sexual-Harassment,1,1,1,0
img03359.jpg,Sexual-Harassment,0,0,1,0
img03360.jpg,Sexual-Harassment,0,1,1,0
img03361.jpg,Violence,0,0,1,1
img03362.jpg,Misogyny,0,0,0,0
img03363.jpg,Sexual-Harassment,1,0,1,0
img03364.jpg,Sexual-Harassment,0,0,1,0
img03365.jpg,Misogyny,0,1,0,0
img03366.jpg,Appearance-Attack,1,0,0,0
img03367.jpg,Misogyny,0,1,0,0
img03368.jpg,Violence,0,1,0,1
img03369.jpg,Misogyny,0,0,0,0
img03370.jpg,Sexual-Harassment,1,1,1,0
img03371.jpg,Misogyny,0,1,0,0
img03372.jpg,Violence,0,0,0,1
img03373.jpg,Violence,0,0,0,1
img03374.jpg,Sexual-Harassment,1,1,1,0
img03375.jpg,Appearance-Attack,1,0,0,0
img03376.jpg,Violence,0,1,0,1
img03377.jpg,Violence,1,0,0,1
img03378.jpg,Violence,0,1,0,1
img03379.jpg,Sexual-Harassment,1,0,1,0
img03380.jpg,Misogyny,0,1,0,0
img03381.jpg,Sexual-Harassment,1,0,1,0
img03382.jpg,Appearance-Attack,1,0,0,0
img03383.jpg,Violence,0,0,0,1
img03384.jpg,Violence,1,1,1,1
img03385.jpg,Violence,0,0,0,1
img03386.jpg,Sexual-Harassment,0,1,1,0
img03387.jpg,Misogyny,0,0,0,0
img03388.jpg,Appearance-Attack,1,1,0,0
img03389.jpg,Sexual-Harassment,0,0,1,0
img03390.jpg,Sexual-Harassment,0,0,1,0
img03391.jpg,Misogyny,0,1,0,0
img03392.jpg,Violence,0,0,1,1
img03393.jpg,Violence,0,0,0,1
img03394.jpg,Misogyny,0,1,0,0
img03395.jpg,Violence,0,1,0,1
img03396.jpg,Sexual-Harassment,0,0,1,0
img03397.jpg,Sexual-Harassment,0,1,1,0
img03398.jpg,Sexual-Harassment,0,0,1,0
img03399.jpg,Misogyny,0,1,0,0
img03400.jpg,Violence,0,1,0,1
img03401.jpg,Sexual-Harassment,0,0,1,0
img03402.jpg,Sexual-Harassment,0,0,1,0
img03403.jpg,Sexual-Harassment,0,1,1,0
img03404.jpg,Appearance-Attack,1,0,0,0
img03405.jpg,Violence,0,1,0,1
img03406.jpg,Appearance-Attack,1,1,0,0
img03407.jpg,Sexual-Harassment,0,0,1,0
img03408.jpg,Misogyny,0,1,0,0
img03409.jpg,Sexual-Harassment,1,0,1,0
img03410.jpg,Appearance-Attack,1,0,0,0
img03411.jpg,Misogyny,0,0,0,0
img03412.jpg,Misogyny,0,0,0,0
img03413.jpg,Misogyny,0,1,0,0
img03414.jpg,Misogyny,0,1,0,0
img03415.jpg,Misogyny,0,1,0,0
img03416.jpg,Sexual-Harassment,1,1,1,0
img03417.jpg,Misogyny,0,1,0,0
img03418.jpg,Misogyny,0,1,0,0
img03419.jpg,Sexual-Harassment,0,1,1,0
img03420.jpg,Appearance-Attack,1,1,0,0
img03421.jpg,Sexual-Harassment,0,0,1,0
img03422.jpg,Misogyny,0,1,0,0
img03423.jpg,Misogyny,0,1,0,0
img03424.jpg,Sexual-Harassment,1,1,1,0
img03425.jpg,Sexual-Harassment,0,0,1,0
img03426.jpg,Sexual-Harassment,0,0,1,0
img03427.jpg,Misogyny,0,1,0,0
img03428.jpg,Misogyny,0,1,0,0
img03429.jpg,Sexual-Harassment,0,0,1,0
img03430.jpg,Misogyny,0,1,0,0
img03431.jpg,Violence,0,0,0,1
img03432.jpg,Misogyny,0,1,0,0
img03433.jpg,Misogyny,0,1,0,0
img03434.jpg,Sexual-Harassment,0,1,1,0
img03435.jpg,Sexual-Harassment,0,0,1,0
img03436.jpg,Violence,0,1,1,1
img03437.jpg,Sexual-Harassment,0,1,1,0
img03438.jpg,Sexual-Harassment,1,1,1,0
img03439.jpg,Misogyny,0,1,0,0
img03440.jpg,Sexual-Harassment,0,0,1,0
img03441.jpg,Sexual-Harassment,0,1,1,0
img03442.jpg,Sexual-Harassment,1,0,1,0
img03443.jpg,Misogyny,0,1,0,0
img03444.jpg,Misogyny,0,1,0,0
img03445.jpg,Misogyny,0,1,0,0
img03446.jpg,Violence,1,1,0,1
img03447.jpg,Appearance-Attack,1,1,0,0
img03448.jpg,Sexual-Harassment,1,1,1,0
img03449.jpg,Violence,0,0,0,1
img03450.jpg,Misogyny,0,1,0,0
img03451.jpg,Appearance-Attack,1,1,0,0
img03452.jpg,Violence,0,1,1,1
img03453.jpg,Appearance-Attack,1,0,0,0
img03454.jpg,Misogyny,0,1,0,0
img03455.jpg,Sexual-Harassment,0,0,1,0
img03456.jpg,Appearance-Attack,1,1,0,0
img03457.jpg,Misogyny,0,1,0,0
img03458.jpg,Sexual-Harassment,0,0,1,0
img03459.jpg,Misogyny,0,1,0,0
img03460.jpg,Violence,0,0,1,1
img03461.jpg,Appearance-Attack,1,1,0,0
img03462.jpg,Sexual-Harassment,0,0,1,0
img03463.jpg,Misogyny,0,1,0,0
img03464.jpg,Sexual-Harassment,1,1,1,0
img03465.jpg,Misogyny,0,1,0,0
img03466.jpg,Violence,0,1,1,1
img03467.jpg,Violence,0,0,0,1
img03468.jpg,Violence,0,0,0,1
img03469.jpg,Sexual-Harassment,0,1,1,0
img03470.jpg,Appearance-Attack,1,0,0,0
img03471.jpg,Sexual-Harassment,0,0,1,0
img03472.jpg,Appearance-Attack,1,1,0,0
img03473.jpg,Violence,0,0,0,1
img03474.jpg,Appearance-Attack,1,1,0,0
img03475.jpg,Violence,0,1,1,1
img03476.jpg,Sexual-Harassment,0,0,1,0
img03477.jpg,Sexual-Harassment,0,0,1,0
img03478.jpg,Misogyny,0,1,0,0
img03479.jpg,Sexual-Harassment,0,0,1,0
img03480.jpg,Sexual-Harassment,0,0,1,0
img03481.jpg,Sexual-Harassment,0,0,1,0
img03482.jpg,Misogyny,0,1,0,0
img03483.jpg,Violence,0,1,1,1
img03484.jpg,Appearance-Attack,1,1,0,0
img03485.jpg,Sexual-Harassment,0,0,1,0
img03486.jpg,Misogyny,0,1,0,0
img03487.jpg,Appearance-Attack,1,0,0,0
img03488.jpg,Violence,0,1,0,1
img03489.jpg,Sexual-Harassment,0,0,1,0
img03490.jpg,Sexual-Harassment,0,1,1,0
img03491.jpg,Appearance-Attack,1,0,0,0
img03492.jpg,Sexual-Harassment,0,0,1,0
img03493.jpg,Sexual-Harassment,1,0,1,0
img03494.jpg,Sexual-Harassment,0,0,1,0
img03495.jpg,Violence,0,0,0,1
img03496.jpg,Sexual-Harassment,0,1,1,0
img03497.jpg,Violence,0,1,1,1
img03498.jpg,Sexual-Harassment,0,0,1,0
img03499.jpg,Appearance-Attack,1,0,0,0
img03500.jpg,Sexual-Harassment,0,0,1,0
